2025-10-20 13:31:12,247 - vb_2 - INFO - VAD model loaded.
2025-10-20 13:31:12,348 - vb_2 - INFO - Listening...
2025-10-20 13:31:12,861 - vb_2 - INFO - {0: False, 1: False, 2: False, 3: False}
2025-10-20 13:31:12,976 - vb_2 - INFO - {0: False, 1: False, 2: False, 3: False}
2025-10-20 13:31:13,001 - vb_2 - INFO - {0: False, 1: False, 2: False, 3: False}
2025-10-20 13:31:13,025 - vb_2 - INFO - {0: False, 1: False, 2: False, 3: False}
2025-10-20 13:31:13,027 - vb_2 - INFO - {0: False, 1: False, 2: False, 3: False}
2025-10-20 13:31:13,029 - vb_2 - INFO - {0: False, 1: False, 2: False, 3: False}
2025-10-20 13:31:13,044 - vb_2 - INFO - {0: False, 1: True, 2: False, 3: False}
2025-10-20 13:31:13,074 - vb_2 - INFO - {0: False, 1: True, 2: False, 3: False}
2025-10-20 13:31:13,104 - vb_2 - INFO - {0: False, 1: True, 2: False, 3: False}
2025-10-20 13:31:13,134 - vb_2 - INFO - {0: False, 1: True, 2: False, 3: False}
2025-10-20 13:31:13,164 - vb_2 - INFO - {0: False, 1: True, 2: False, 3: False}
2025-10-20 13:31:13,203 - vb_2 - INFO - {0: False, 1: True, 2: False, 3: False}
2025-10-20 13:31:13,233 - vb_2 - INFO - {0: False, 1: True, 2: False, 3: False}
2025-10-20 13:31:13,263 - vb_2 - INFO - {0: False, 1: True, 2: False, 3: False}
2025-10-20 13:31:13,294 - vb_2 - INFO - {0: False, 1: True, 2: False, 3: False}
2025-10-20 13:31:13,323 - vb_2 - INFO - {0: False, 1: True, 2: False, 3: False}
